Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-CodeValueSet.json	1683	5	0	18	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	31	157	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-PSSDataAcquisitionForm.json	1402	4	0	76	0	0	0	0	0	50	0	0	0	0	0	0	0	1	0	0	153	420	0	0	0	0	10	0	2
fsh-generated/resources/StructureDefinition-PSSPatient.json	2206	4	0	82	0	0	0	0	1	38	0	0	0	0	0	0	0	1	0	0	164	332	0	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-PSSRelevantAge.json	1357	4	0	30	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	49	61	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-PSSRequest.json	3322	5	0	28	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	66	80	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-PSSRequestBundle.json	647	4	0	46	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	130	196	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-PSSResponse.json	4578	4	0	28	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	56	73	0	0	1	0	3	0	0
fsh-generated/resources/StructureDefinition-PSSResponseBundle.json	790	4	0	64	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	103	148	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-PSSResponseCommunicationRequest.json	784	4	0	58	0	0	0	0	0	12	0	0	1	0	0	0	0	1	0	0	85	218	0	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-PSSResponseMedicationRequest.json	819	4	0	79	0	0	0	1	0	21	0	0	0	0	0	0	0	1	0	0	133	411	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-PSSResponseRequestGroup.json	1854	4	0	57	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	174	462	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-PSSResponseServiceRequest.json	1071	4	0	31	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	102	252	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-PSSStructuredRating.json	4379	5	0	11	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	85	141	0	0	0	0	4	0	0
fsh-generated/resources/Task-collect-information-a.json	802	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	11	23	0	0	0	0	0	0	0
fsh-generated/resources/Task-propose-3074219.json	744	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	17	0	0	0	0	0	0	0
fsh-generated/resources/Task-propose-3074220.json	744	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	17	0	0	0	0	0	0	0
fsh-generated/resources/Task-propose-3074221.json	744	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0	0
fsh-generated/resources/Task-propose-3074222.json	744	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	17	0	0	0	0	0	0	0
fsh-generated/resources/Task-propose-5000246.json	744	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BacterialCodes.json	448	3	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	11	236	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CandidaCodes.json	605	4	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	13	181	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ChlamydiaCodes.json	710	4	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	13	274	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CompromisedImmuneSystemCodes.json	1032	4	0	0	0	0	0	0	0	614	0	0	0	0	0	0	0	0	0	0	14	443	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-GonokokCodes.json	643	4	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	12	266	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MycoplasmaCodes.json	453	4	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	11	166	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-OncologyPatientCodes.json	993	4	0	0	0	0	0	0	0	589	0	0	0	0	0	0	0	0	0	0	14	460	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-OtherCodes.json	598	4	0	0	0	0	0	0	0	1307	0	0	0	0	0	0	0	0	0	0	13	158	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PSSRatingTypesVS.json	480	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	42	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PregnancyCodes.json	757	4	0	0	1	0	0	0	1	726	0	0	0	0	0	0	0	0	0	0	13	428	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TrichomonasCodes.json	514	4	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	12	152	0	0	0	0	1	0	0
